X1,X4,X6,X10
-0.29093715921434,-0.25287281145015605,-0.059111805020991344,-0.26313490288340824
0.6647654906809407,0.637326747880989,0.3716525925187798,0.45435367244648783
-0.2841860873554426,-0.25091939580103156,-0.058227176115214684,-0.26069022209377424
-0.281624360819623,-0.2750029021797999,-0.14354912061117572,-0.22917642931431512
-0.2886775251892277,-0.2485442651645197,-0.05740269610684574,-0.25950287621200396
1.6325204197924044,3.4778944687862814,2.7802961176084944,0.9005840744853265
-0.2868196338046548,-0.26088738543215473,-0.07181495874424186,-0.26255738125623695
-0.09157854587045243,-0.2418197014151659,-0.04750306782130532,-0.21040748115980185
-0.2126781417117167,-0.21784659683734098,-0.019497154369769083,-0.24083812646332523
-0.23006439612067087,-0.2031014914410727,-0.02277306870907135,-0.24074940639979983
-0.2890388691284838,-0.25558113671113675,-0.06414083966278633,-0.2630080477736139
-0.29217066622685656,-0.2530528360084512,-0.058649685443346825,-0.2640077467953614
-0.28711095332835324,-0.24893415260568916,-0.052405936483171954,-0.26263780133910386
-0.29107451479870317,-0.2526331102427024,-0.05847070579740196,-0.26344514270099534
-0.2910471334567223,-0.250166475410814,-0.05795723960001916,-0.26342966435868614
-0.2816907942395111,-0.2606626033869907,-0.07117239247437424,-0.26112058730710813
-0.2786438344138332,-0.25482324326682265,-0.06908185152788711,-0.2517687523429816
-0.2321170990203209,0.0045911506255680735,-0.030279944514807915,-0.10326269435337565
2.2325542502129307,0.5159693087628996,0.5875871342124215,0.5491971027836946
0.35665806222700963,0.47381272918645234,0.3920445357862682,0.6558188786467337
-0.2207026704099552,-0.1979195690724685,-0.036039568203164715,-0.2221503835249844
-0.27112653385392943,-0.2652616838154794,-0.07556032789257984,-0.25748766334049755
-0.28525844843728476,-0.23492804304816806,-0.07307661854352532,-0.2357869152612163
0.16148744758282374,0.0872075037207201,0.05711787046485788,0.05663878843276331
-0.2175232926189599,-0.29040544532763196,-0.10949750944702655,-0.23715921611739046
-0.04468283567188602,-0.17503755256342643,-0.045023759611085505,-0.1617525458920048
-0.2875791293887807,-0.250689640701771,-0.05730440400620388,-0.26127301533028274
-0.2714066315161603,-0.24672512197600202,-0.05112227098971495,-0.2585916729299803
-0.2860695645841616,-0.23230227048519012,-0.05113254031366261,-0.2489891561175866
-0.2675534931626513,-0.16546740726002723,-0.08838524645692399,-0.2323310949359542
-0.28337182908735487,-0.2634823250597341,-0.09044497943156814,-0.26057076966943216
-0.2720682724682889,-0.2466525153861924,-0.055733197442212515,-0.25762999679260096
-0.1975003496395827,-0.26503391793785747,-0.37437271498264035,-0.23570200870231775
-0.27393783458878807,-0.253228882123469,-0.06324154029422731,-0.2593482049508136
-0.19062449068116588,-0.18992389269603674,-0.16713188953382868,-0.18487057174967725
-0.27184607961123075,-0.04937245398690625,-0.1344959780281778,-0.1780750186664714
-0.2838619999962589,-0.26837481567991917,-0.08655583974796298,-0.2612188411322008
-0.2904321754482988,-0.25905431769216675,-0.065242591417742,-0.261228935703272
-0.25145999719476264,-0.2382609839036753,-0.06467044336922974,-0.24589887142700137
0.45472097197316297,0.10790734409219636,0.1741852293755802,0.09578912422755691
-0.2638825978393759,-0.12825404345554983,-0.013702321570734602,-0.2241261154074125
-0.2922200424173139,-0.253228882123469,-0.058762648006771036,-0.2640162710998215
-0.28163603155554934,-0.23175722375620833,-0.046746071941735245,-0.2508033748628761
-0.1574634411700024,-0.1937959126156099,-0.008651281234766068,-0.2249256054362486
-0.2792408374439086,-0.26429790593156816,-0.08547169254834615,-0.25046531889389295
-0.2892027083059105,-0.2522034383687606,-0.05829466024401358,-0.2614530351810518
-0.24712072780247804,-0.23652140958070242,-0.06089426624904879,-0.23418524331792517
-0.29140129540463916,-0.25267687311875203,-0.05835480914142127,-0.26327992822113055
-0.2912572067033954,-0.253032943792065,-0.05832253412330007,-0.2631460069115865
-0.11584245473565821,0.2658256823172958,0.2797494784186495,-0.016330715850341335
-0.15245938870437822,-0.277410854973349,-0.10952831741886952,-0.2157574916656172
-0.12569973784878224,-0.2577175607510143,-0.12208183242173991,-0.1951539112998705
-0.19380072635095028,-0.22229946947539114,0.07194824129155143,-0.22821127615801118
-0.12317930776316333,-0.3685430659034318,-0.2659711984374615,-0.19143630509816292
-0.28685868588256197,-0.25380874023112665,-0.061114323190784275,-0.26213419440455366
0.060552639049886926,0.01540953250720114,-0.3223659244191538,0.41289796094284237
-0.27951465086371763,-0.2566135427415804,-0.06905984583371357,-0.25894363697466155
-0.18723099977336907,-0.3734813086213051,-0.2957669083484464,-0.22901637428188681
-0.28484817718203,-0.26612102756336303,-0.10135100146397885,-0.2591310595108828
0.2862817290936747,0.3288661052667917,0.1703753101909998,0.5731434442787063
-0.19218253392732498,-0.26898948516625265,-0.7209976073267091,-0.051483713662855375
0.16073513399003708,-0.11155452779933771,-0.17307782809952152,-0.013363809250625903
-0.16936400081914374,-0.2372355401489669,-0.09598748027074594,-0.19356895147979722
-0.15241091026283826,-0.2295680853429074,-0.026220627462927307,-0.22067242615826543
2.9163197755365906,3.4521748276097486,0.5582608791104723,3.120408405671065
-0.29156154358639624,-0.26056910996997557,-0.06934885395052617,-0.26388313492358295
-0.1232188087155292,-0.2055551963323101,-0.27404142001404097,-0.15841415907687054
-0.2575844403093102,-0.26264187891741725,-0.11303895916268965,-0.2531212005427158
-0.2897898360978944,-0.25341785817913787,-0.06090306852671821,-0.26339029553150867
-0.2416395217872523,-0.1506437276090335,-0.057946970276071506,-0.11520378679725539
3.813619818484446,0.4225902719919959,-1.461861846021293,1.6503023720074288
-0.2244359592829904,-0.18658597878643293,-0.002184541240299248,-0.23994857042815423
2.7477943487610315,4.050632157588475,3.2835311342468736,1.0257268085402307
-0.27942577372089433,-0.29460369759593874,-0.12506433750539486,-0.2552972535799561
-0.2916261815084495,-0.2540384953303872,-0.056589952468702666,-0.2638999592087016
-0.2907553650585651,-0.2523188132238005,-0.057430569986132225,-0.26368696375910006
-0.25411508961799256,-0.24578422014093493,-0.06098669016457769,-0.24547153458498883
-0.25554969238800823,-0.24661472017505862,-0.05131151995960747,-0.2516370742714533
-0.2672482585307331,-0.26791232164894013,-0.07836385333028995,-0.257616537364506
-0.2861131054066558,-0.2548699899753302,-0.06102336632153361,-0.2622175306968411
-0.15693466705764994,-0.11549418125462396,0.050378259862639045,-0.19791275757361926
-0.2816952829840981,-0.24184058824237142,-0.04756174967243478,-0.26116758314353944
-0.26557530342314595,-0.25258735814501415,-0.11635154965894785,-0.25335449729636045
0.5282326932005403,1.0652093169588988,0.7333704569733465,0.3597657469192823
-0.2828556234598461,-0.26145630282079996,-0.0744277681657812,-0.26159245242373463
-0.2654343568431131,-0.24038049955962457,-0.05192327825763212,-0.2500413469089041
-0.2261457220961912,-0.22099454008045663,-0.04208673296205588,-0.22861808737217906
-0.1768705283920387,-0.21946781247281602,-0.03600142499993056,-0.22349363444885378
0.19870452670283006,0.2368347661560528,0.2007358329191057,0.07678407527187919
-0.29073830782913446,-0.2537053007059184,-0.059085398187983085,-0.2637017691300044
0.5000976910034775,0.1414177718163832,0.13650707981163018,0.26298460758401543
-0.28463675731198074,-0.24316143141041488,-0.053692536069185434,-0.2600961005052859
-0.2911876311622964,-0.26311531366740876,-0.07496177301105932,-0.2637153407200001
-0.28315771597055345,-0.2418067714745149,-0.0686798808476503,-0.25797085680910387
-0.29010763921465627,-0.2519955647075248,-0.05509356526490136,-0.26284474004606273
-0.2617468531648657,-0.25701735473422016,-0.027771295379023366,-0.2545492458635829
-0.2909192042359918,-0.25043303111038906,-0.06326207894212262,-0.26363256523721657
-0.19900856782082574,-0.23336749867267095,-0.05237659555760722,-0.2330180865782972
-0.11497433153252608,-0.14672496098095275,0.04230070305466845,-0.09024843684273055
-0.27182049376708467,-0.2658813263559094,-0.08110722987059234,-0.25763706299235073
-0.28913358163927017,-0.2566195104064962,-0.06540396650834802,-0.2630199369350978
-0.23063805767889362,-0.29850655045091057,-0.2039474158861756,-0.2448029374943755
0.2481121383723,-2.5455810439766515,-4.331612686823545,0.3087044902319217
-0.18662053050953262,-0.14503710642058396,-0.001957149067172577,-0.18851942270620015
-0.2559559237731347,-0.2604467728392005,-0.09274677504212134,-0.2543383814900964
-0.2780396493924186,-0.2543915821712422,-0.06190065999591908,-0.2600044642323399
-0.2798647729415062,-0.25332734859458067,-0.060606725178514426,-0.26040241465634534
5.574554319977412,3.6491077698330954,2.1426708596059747,1.7430602639613333
-0.2722630839833661,-0.24746710164720714,-0.0824290385672835,-0.25212980150162684
-0.29078723514513305,-0.2542443797699844,-0.06418485105113342,-0.2636602692267118
-0.2865884634584226,-0.2545626552321635,-0.06963639502106055,-0.2615478119872199
-0.28826500956167933,-0.25571540917174357,-0.06151335977846462,-0.2611906884951023
-0.23392785858672996,-0.18134040132539286,-0.07010584983009624,-0.209833997361059
-0.20389636180164572,-0.21455741885788338,-0.12435575415300659,-0.17350621579966327
-0.2407507503590198,-0.28764341108240854,-0.1095429878816519,-0.2510266892073504
-0.2829615578321001,-0.25525291514076454,-0.06354375182754404,-0.25288207137023005
-0.27833052004165837,-0.27579759622442845,-0.04522767904376039,-0.2481166486913358
-0.2589126598326132,-0.15860061416351215,-0.020528487903369395,-0.20946072255522757
-0.28659744094759665,-0.26432177659123157,-0.0808651672346833,-0.2622157361064285
-0.2819713407762007,-0.22422105757829772,-0.05225042957767888,-0.24212967075093006
-0.29167151782877854,-0.2595794722047623,-0.08415868612932441,-0.2638270539731876
-0.2555990685784656,-0.23934510969672304,-0.04930313360470159,-0.2521457284915391
-0.25829051983285045,-0.23993391930175448,-0.08010523726255675,-0.24812573380529984
-0.2915215937595716,-0.2529424342075078,-0.05817876358803289,-0.26389592138027307
-0.12922789109419,-0.1541736014067641,-0.031408103102771846,-0.13532697774191552
-0.016643892608985654,-0.1765065927435471,-0.0649858583190506,-0.10974127790494696
-0.24635045923134322,-0.23572771014689317,-0.047574953088938915,-0.2488707131503516
-0.29174243999325367,-0.25556920138130507,-0.0625711001450732,-0.263651071950847
-0.24918510143805445,-0.2027961459195446,-0.0370136869319138,-0.2323189814506688
-0.2906902782620531,-0.253244795896578,-0.0571283584528155,-0.26338513608407227
-0.28781389073068253,-0.25605357685030894,-0.0669150241749317,-0.26273728894510523
-0.28558433129430333,-0.2448124853704692,-0.05096236294538716,-0.2620668972640793
-0.23372541620585477,-0.21472550808634674,-0.05890201740320351,-0.22090101211207688
-0.23804403737303903,-0.19801903015439948,-0.38384103166237926,-0.05583144542320507
7.377683020588486,21.20398873065166,6.791740515337685,26.904115144536306
-0.2723577964941525,-0.25067074309620413,-0.05826972045728355,-0.2577447384171098
0.29199859419971963,0.15683324490486636,0.38660032704773223,0.0653956045131952
0.06394927207889464,0.00960697298734757,0.002573089840021972,0.01014397921229425
-0.26516144117222157,-0.2543508031276505,-0.05737922336639395,-0.2568806431334183
-0.0526584370541259,-0.334731271100994,-0.2475186903498019,-0.19055908687207893
-0.23099266850126923,-0.21782073695603893,-0.05847510693623667,-0.23312867821247682
-0.08144879596089552,-0.21147909837211942,0.011695183598097007,-0.207004040442209
-0.25856927087170517,-0.270355085821165,-0.19345363385794934,-0.21917854180163418
-0.0290597601367184,0.08362690477120467,-0.16734021010533828,0.04743029637784728
-0.22166146625374542,-0.2392406755606955,-0.03648555027174863,-0.2397731492153176
-0.22386229772476762,-0.21694448482422699,-0.02895666877183852,-0.2387833204408397
-0.26846111731814937,-0.24613332853851266,-0.15320375216825063,-0.25365565199998347
-0.12641210161474434,-0.07489615683203517,0.07172084911842476,-0.16660523052971418
1.0723434991835186,3.669994597038602,0.7900541910718514,5.589316165875838
-0.2904770628941691,-0.26039803690905433,-0.07249713526362186,-0.26360295449540777
-0.19753850396857248,-0.19006811126483666,-0.2053733848686215,-0.18306992459438345
-0.2812903982223478,-0.25122971437665625,-0.05684961965995054,-0.2610406158718444
-0.1180715652975787,-0.15030555993046812,-0.09310766842656752,-0.15561639262354746
-0.2653118141158871,-0.24735371601380585,-0.05385097706723498,-0.2557362552596509
-0.23451453750425516,-0.24359707094927258,-0.18734778724792872,-0.2204280253764425
-0.29211321029614257,-0.25250281622537285,-0.057691704223658345,-0.2639699482347949
1.2486613865621667,0.5146912338600865,0.5287732489179171,0.2727186903060367
-0.2511848371515775,-0.24770779746548013,-0.0599201475202997,-0.2484024372145505
-0.29156558345652456,-0.2537480689711487,-0.06152656319496875,-0.26309329081821486
-0.2889724357085957,-0.25266394317810104,-0.060157809017374025,-0.26196527858196283
-0.289384951336144,-0.2548759576402461,-0.06261657857969853,-0.2623882411098446
-0.290561900166864,-0.2543279270788064,-0.06077103436167691,-0.263349917247224
-0.24087778183083283,-0.21953146756525185,-0.03553050314461662,-0.23918026140773796
-0.2767890851504713,-0.2632038340303273,-0.07727090385300368,-0.259938513034675
-0.28748755899920525,-0.25358893124005916,-0.06342932221784159,-0.2616497671550387
-0.23141416161799158,-0.2400274127187696,-0.043263304077201616,-0.24784835742464445
-0.2788727603877719,-0.16403118923694385,-0.040406964973475,-0.17804809981028166
6.53379903822632,2.543100538760561,1.2008271489780928,3.165048842185761
-0.17888238371594678,-0.2095953054803466,-0.028991877882516198,-0.22836078797176518
-0.22862799785282034,-0.11029236666963355,-0.014170309333492073,-0.08717239671354576
-0.2912760594306609,-0.25418370851000643,-0.060964684470404144,-0.2634934844802361
-0.23688324802283234,-0.2130018475364828,-0.022011671690666573,-0.24744659349601217
-0.2153206656501029,-0.09177171860326513,-0.11682247151426178,-0.18516252917743542
-0.24873802247718593,-0.2457613440920908,-0.051355531347954564,-0.20642696746264086
1.7355438411816877,0.28312992135164833,0.3141575818284102,0.4139324301538349
-0.28567814605617237,-0.25367944082461635,-0.077564313108651,-0.2567488528999892
-0.1410090501373163,-0.15299100914260466,-0.04190775331611102,-0.089676411148698
-0.2907585071797761,-0.2563569331501984,-0.06353494954987463,-0.2635252262981599
-0.08548552396801412,-0.132578611297909,0.010430589706257076,-0.13327777981446953
0.026963812179579248,0.07397221754816413,0.19181765859370564,-0.07991383930387592
0.5396641790403367,0.8079025033926255,0.5939101036716211,0.40759337600684714
-0.28953397765643346,-0.2540733067090631,-0.059789580401536646,-0.2633619185706086
-0.17035152462829095,-0.18020455576974104,-0.08418802705488915,-0.15357347576254574
-0.12443884949428473,-0.2144082272349869,-0.5694047813039673,-0.20935360793997249
-0.2862895130689262,-0.24843684719603423,-0.05542951886261754,-0.26129040042490526
-0.20715743474412507,-0.12671140207480028,0.0285368748722529,-0.19812552869941918
3.522300294786018,1.5663927141983043,0.2531152532372644,1.6396469914323129
0.060535581820456194,0.13474990088373015,0.12445529463591672,0.012648890942652796
1.1064606512917199,0.49284062877066875,0.1799375178325458,0.9320568160090964
-0.29184523224429665,-0.25333530548113514,-0.0606140604099056,-0.26350335472750563
0.6626575762228701,0.5424687248217716,0.49556665641003217,0.2917219446713018
-0.2264460191090637,-0.10568035630049386,0.01373437792484585,-0.04021032101438265
-0.2401811286709253,-0.41248099345726297,-0.6317073026481183,-0.16714057928218817
-0.1157450489781196,-0.4091371118827434,-0.28713040690846764,-0.21818546033203337
-0.27821830142698256,-0.2796417670410609,-0.09508377976335218,-0.2605039211765609
0.4081888500861462,0.23769212068229792,0.0487557066789094,0.6846220547697841
0.34292250379068934,0.7537956748221705,0.6448166095264303,0.6598006261248034
-0.2798329028549382,-0.26408605382705513,-0.08228820212457277,-0.2598146862962021
-0.27433015086569473,-0.24494974166353398,-0.05481335942575818,-0.2570813007739328
-0.27393424359311846,-0.24859797414876242,-0.05319080624202852,-0.25702264009981934
-0.2793180438508056,-0.2578150326113066,-0.05491018448012179,-0.26066285458998134
-0.10883507556084132,-0.0013765142902909275,-0.0438603919124439,-0.01576878472737998
-0.20287203028688486,-0.17904981260852232,0.03431997130106148,-0.23361332978579344
-0.20673190175727435,0.014649649841248419,0.1278881829269903,-0.09210224873899917
-0.1301691808340908,0.5577767799417691,0.6234842895945922,0.13921406222338462
-0.13926921273538237,-0.1400491331617451,0.03941502302537711,-0.16846521133052628
-0.2755618623803765,-0.23201084951513232,-0.0415820690423425,-0.2574001770578808
-0.19320327444641622,-0.21754920820236737,-0.1741238320959042,-0.21300627240112224
-0.18523754830226782,-0.21542372488150224,-0.04751333714525297,-0.21840226928626177
-0.289503005318783,-0.2522680880720157,-0.05707994592563369,-0.2633725739511837
-0.23804089525182812,-0.09423735882433419,0.043763348194070316,-0.20925961626710987
-0.0766786070882558,-0.17580041906183708,-0.009000438248986371,-0.18753666013147205
-0.28775643479996854,-0.25376895579835423,-0.06038960232933541,-0.26227114408541913
-0.2904380108162619,-0.25631416488496817,-0.06436383069707828,-0.2632678147358452
-0.19245814284496876,-0.2619008938570314,-0.36745119064192017,-0.2236018706831168
-0.01590773849671228,0.3949400912151826,0.17594861900202055,0.29719241705856636
0.01223175244493759,0.34792981084050323,0.40813069822713227,0.17223968526360156
-0.27876772376443537,-0.20486394181288972,-0.044335714906592556,-0.20186152945285643
-0.22587774404434532,-0.1781158730491904,0.039426759395602994,-0.10200513512171039
-0.2775858373146696,-0.24043719237632524,-0.047478128034575295,-0.25881902510288307
-0.28283677073258057,-0.2597694428712505,-0.07292991391570167,-0.26096647685542174
-0.29207819808836366,-0.2537251929223046,-0.05662516157938035,-0.2637792730034508
-0.28882296051384754,-0.2602170177399399,-0.06853317621982664,-0.26301825450658595
-0.28345487086221505,-0.2601414273176723,-0.08889577856175032,-0.2616080429279445
-0.29123431410600154,-0.25377989651736665,-0.05909860160448721,-0.26375829872800294
-0.29220657618355284,-0.2562236553004109,-0.06324740847934025,-0.2640518264223721
-0.2683067045043554,-0.26065663572207487,-0.1414028319061156,-0.2504869661407455
-0.2803351933742272,-0.24454592967089417,-0.05290179812521592,-0.2606269627817283
1.837804624865634,0.7503374130034302,0.759907857100368,1.1145841582322382
-0.2863312583935856,-0.2266150858203765,-0.05461970931703095,-0.24252773333683625
0.023055462267649793,0.07887564888736161,0.07429111419789523,-0.03983199892301563
-0.2894994143231133,-0.2555135031754237,-0.08191410532362246,-0.26153143634970444
-0.26063319563282283,-0.2026459596858288,-0.04182853281708624,-0.2443463263962566
-0.2868968402115517,-0.24457278416301553,-0.05084499924312824,-0.26122781408426404
-0.26849433402809336,-0.2521248641140351,-0.3556781442590717,-0.1458691869591337
-0.29202074215764967,-0.2548401516507509,-0.0611715379956355,-0.2638329985539295
-0.016052276072414738,-0.17259777222365943,-0.09493267399669383,-0.1263349581555255
-0.27924981493308265,-0.23299849805870698,-0.04316794606911623,-0.2562853999259221
-0.2675148899592028,-0.20875983239212637,-0.033946093164121116,-0.25394570267542815
0.35973015902237493,1.3210998047184745,0.7570984634775448,1.3250548434469689
-0.2877110984796395,-0.2576867278156157,-0.07446737841529358,-0.2628855669779505
3.0927274378069796,0.691135193205651,1.5646546259807637,0.7062356530521511
-0.22339322391542268,-0.21586931052855302,0.07401530949758676,-0.22269021875349004
-0.2839046430698357,-0.2529812240294609,-0.05872303775725865,-0.26179053034053096
-0.22135937374303813,-0.1929534772516545,-0.03193330567038053,-0.20698788912849514
-0.24260235750117082,-0.19731882413760535,-0.012477337928407065,-0.20599806035401724
-0.2636482853719328,-0.3362510364328994,-0.18389289326268157,-0.2552676428381473
-0.18324050583549692,-0.33578953701273967,-0.12276107484856345,-0.23315279302114683
-0.28313976099220534,-0.23546214905813745,-0.04549614851267768,-0.2525947125804043
-0.2824588184383524,-0.2504250742238346,-0.05925997669509324,-0.25920452555590073
-0.2675337426864684,-0.2998622049976299,-0.1264286905441549,-0.25727657464320947
0.08157028782975057,0.10775516863684194,0.1491574198688642,0.19701467888165494
-0.1468439692260002,0.022728873526502186,0.04220974618541779,-0.11706511354087697
-0.2733332006929147,-0.2497686310830901,-0.054408454652964885,-0.2562804648022873
-0.2716095227714942,-0.25027986104421535,-0.06119794482864376,-0.25806350253915694
-0.2843270339354755,-0.2519806455452352,-0.058573399036878526,-0.26166659144015725
0.16213068468214553,-0.08439071171316687,-0.2993523694524566,-0.006225152912901323
-0.22721404330790498,-0.26818981806752756,-0.08330193110283425,-0.23839647404501263
-0.2698481393955425,-0.24780725854741112,-0.04568686452884844,-0.2567774541846909
-0.2771634464490298,-0.2555582606622926,-0.06614629192513573,-0.259480892479449
-0.2878749376570662,-0.2365074850292321,-0.0711547879190354,-0.2435421255675873
-0.2844477811648667,-0.26791132703812076,-0.08206374404400259,-0.26182182351085154
-0.2920629363567678,-0.25326468811296415,-0.058671691137520375,-0.26399282926255624
-0.25697666429222593,-0.13397603949903927,-0.015456908919505548,-0.16221835426598852
0.23139695127910737,0.3582787364154221,0.38297525569420965,0.07910975228477427
-0.23445079733111926,-0.21863035016295715,-0.017782177270510523,-0.24014900374486722
-0.269103007794095,-0.25023211972488846,-0.09079853758462315,-0.25093471644870197
-0.28010671627474726,-0.24643569022758285,-0.0555762234904412,-0.2592829267245534
-0.2525139544237979,-0.30956264431835867,-0.13958369452110225,-0.2532577015759781
-0.27976557168613275,-0.2488187777506492,-0.06951463017996691,-0.25907845557941195
0.04985236970331816,0.1110781633841561,0.25135479770338054,-0.023130755409578832
-0.2820602179190239,-0.3412589019081244,-0.25117310262888914,-0.2567841838987383
-0.17002923276694198,-0.11755998792633049,-0.11594957897871103,-0.1782497669079033
-0.27862049294198066,-0.22850086793378793,-0.04626781485503012,-0.22400150353563406
-0.29186543159493833,-0.25561097503571606,-0.06406602030259627,-0.26389479976126523
-0.13011890689471603,0.18810878211806406,0.1272250780092274,0.12924556112871086
0.08529549696252908,0.5719002535759689,0.454358793500645,0.4999926863639239
-0.2869044710773497,-0.24624472495027536,-0.04683556176470768,-0.26145247437154784
-0.261472590870598,-0.1932090922322171,-0.03544981559931361,-0.20304708074421407
-0.2897925293446466,-0.25695469425260364,-0.07264677398400199,-0.26106046852828435
-0.20694062838057137,-0.24512081472445527,-0.05337565407308634,-0.23652370678751036
0.2566860894079914,0.1575682623003363,-0.037125182449059775,0.11004187344673284
-0.2918744090841124,-0.2528151240226361,-0.059085398187983085,-0.26364557601770827
4.306035099681944,-0.40094748639654615,-4.664423871411739,2.1340566501176954
